"","plan_id","plan_name_hgarb","fye","vd","pmd","cmd","gasb_retirees","gasb_inactive_vest","gasb_inactive_nonvest","gasb_active","gasb_tot_members","seir_arr","seir_muni_pmd","seir_muni_cmd","seir_deplete","seir_pmd","seir_cmd","tpl","fnp","npl","funded_ratio_gasb68","gasb_payroll","pe_total","gasb_outflow","gasb_inflow","adec_pct_25","adec_paid_pct","adec_amt_from_gasb","adec_paid_amt_from_gasb","adec_missed_from_gasb","adec_pct_30","pe_service_cost","pe_interest_tpl","pe_current_changes","pe_expensed_difference_experience","pe_expensed_current_assumption","pe_employee_contribution","pe_projected_earnings","pe_expensed_difference_earnings","pe_admin_ex","pe_outflow","pe_inflow","pe_other","pe_total_calc","sensitivity_rate_100bp_down","sensitivity_rate_actual","sensitivity_rate_100bp_up","sensitivity_dollar_100bp_down","sensitivity_dollar_actual","sensitivity_dollar_100bp_up","service_life","apx_a_start_balance_51","apx_a_service_cost","apx_a_interest","apx_a_benefit_changes","apx_a_experience_diff","apx_a_assumption_changes","apx_a_employer_contribution","apx_a_employee_contribution","apx_a_invest_income","apx_a_benefit_payment","apx_a_refunds","apx_a_benefits_refunds","apx_a_admin_ex","apx_a_other_changes","apx_a_desc","apx_a_start_balance_66","apx_a_current_balance","cont_rate_fy","actuarial_firm","nc_total","nc_er","nc_ee","amo_total_amt","amo_total","amo_er","amo_ee","tot_total_amt","ee_total_amt","statutory_amt_er","statutory_pct_er","hc_er","hc_ee","er_total","ee_total","multiplier_basis","multiplier_min","multiplier_max","multiplier_text","cola","cola_benefit_type","actual_cola","min_cola","cola_benefit_max_pct","drop_current","drop_new_hire","soc_sec","health_care_funded_by_plan","db_hybrid","option_supp_dc","option_primary_dc","assum_inflation","assum_interest","assum_payroll_growth","assum_salary_growth","assum_termination_rate","assum_retirement_rate","assum_mortality_table","assum_mortality_table_year","assum_mortality_projecton_scale","assum_mortality_table_set_back","assum_mortality_table_set_forward","amo_method","amo_years","cost_method_valuation","assum_discount_rate","assum_variable_dr","assum_return_rate","smoothing","actuarial_return_from_valuation","market_return_from_valuation","admin_expense_pct","opeb_val","ava_from_valuation","aal_from_valuation","ual_from_valuation","funded_ratio_old_from_valuation","payroll_from_valuation","investment_experience","age_of_retirement_experience","disability_claim_experience_active","disability_claim_experience_inactive","disability_claim_experience_retired","disability_claim_experience_total","mortality_rate_experience_active","mortality_rate_experience_inactive","mortality_rate_experience_retired","mortality_rate_experience_total","survivor_claim_experience_active","survivor_claim_experience_inactive","survivor_claim_experience_retired","survivor_claim_experience_total","withdrawal_experience","salary_experience","payroll_experience","new_entrant_experience","rehire_experiennce","other_actuarial_experience","interest_smoothing","non_investment_actuarial_experience","nc_prior_year","actuarial_experience","benefit_changes","cola_gain_loss","pbi_gain_loss","legislative_changes","changes_to_methods_assumptions","interest_on_debt","other_interest","contribution_deficiency","opeb_cafr","arc","arc_paid","arc_missed","cost_method_funding","arc_pct","adec_amt_from_acfr","adec_paid_amt_from_acfr","adec_missed_from_acfr","adec_pct","ava_from_acfr","aal_from_acfr","ual_from_acfr","funded_ratio_old_from_acfr","payroll_from_acfr","adec_pct_reason","arcpct_payroll","mva","funded_ratio_mva","actuarial_return_from_acfr","market_return_from_acfr","gain_loss_tot","outflows_benefits","outflows_refunds","outflows_admin","outflows_other","outflows_total","short_hand_ppd","PlanFullName"
"83",91,"Arkansas - Teachers' Retirement System",2017,"42916","42551","42916",45092,12401,NA,72148,129641,"7.4999999999999997E-2","2.8500000000000001E-2","3.56E-2",NA,"0.08","7.4999999999999997E-2","20488672119","16284808245","4203863874","0.79479999999999995","2921965125",120690850,2084909522,1303333716,0.145055403767011,0.142,"423846831","414954939",8891892,0.979020977981548,"307786505","1485759965","-469205711",NA,NA,"-133109940",-1142142655,NA,"7825594",238457158,-174680066,"0",120690850,"6.5000000000000002E-2","7.4999999999999997E-2","8.5000000000000006E-2","6733569352","4203863874","2106730051","5.4637000000000002","18970019488","307786505","1485759965","-469205711","-76812667","1374950899","414954939","133109940","2289818591","-1103826360",NA,"-1103826360","-7825594","0",NA,"14558576729","4203863874","2020","GRS","0.12180000000000001","6.2399999999999997E-2","5.9400000000000001E-2",NA,"0.0876","8.7599999999999997E-2",0,548064879,133109940,"414954939","0.15",NA,NA,"0.15","5.9400000000000001E-2","Range",NA,"Not less than total of: yrs of CS times 2.15% of FAS plus yrs of non plus yrs of non CS times 1.39% of FAS;+Stipend for all members with 10+ yrs of service.Special rates can be applied",NA,"COLA","Percentage","0.03",NA,NA,"Yes",NA,NA,"No","No","No",NA,"2.5000000000000001E-2","7.4999999999999997E-2","2.75E-2","2.75% - 7.75%","Pg.No 66 & 67","Pg.No 64","RP-2014 Healthy Annuitant Table","2014","MP-2017",NA,NA,"Level percent of payroll","29 years","EAN","7.4999999999999997E-2",NA,"7.4999999999999997E-2","4 Years","9.6799999999999997E-2","0.1598",0.00048054566454,NA,1.6131e+10,2.0298e+10,4.167e+09,"0.79500000000000004","2814000000",-251900000,-6e+06,NA,NA,-1500000,NA,NA,NA,2.2e+07,NA,NA,NA,NA,7e+05,"-10600000",NA,"-80600000",NA,NA,NA,NA,NA,NA,"-327900000",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","EAN","NA","423846831","414954939","8891892","0.97902097798154819","16131000000","20298000000","4167000000","0.79500000000000004","2814000000","0.15062076439232408","NA","16284808244",0.802286345649818,NA,NA,-327900000,1092952357,10874003,"7825595",NA,1111651955,"Arkansas Teachers","Arkansas Teacher Retirement System"
"84",91,"Arkansas - Teachers' Retirement System",2018,"43281","42916","43281",46824,12544,NA,72341,131709,"7.4999999999999997E-2","3.56E-2","3.6200000000000003E-2",NA,"7.4999999999999997E-2","7.4999999999999997E-2","21131589859","17492627740","3638962119","0.82779999999999998","2986026715",430049909,1474505585,1263393318,0.14144738989718,0.1422,"422365685","424488126",-2122441,1.00502512650856,"315864317","1504613059","0",NA,NA,"-138766747",-1198250298,NA,"9336430",237102094,-299848946,"0",430049909,"6.5000000000000002E-2","7.4999999999999997E-2","8.5000000000000006E-2","6241311395","3638962119","1480855759","5.4359000000000002","20488672119","315864317","1504613059","0","-7365993","0","424488126","138766747","1824094695","-1170193643",NA,"-1170193643","-9336430","0",NA,"16284808245","3638962119","2020","GRS","0.1227","6.2600000000000003E-2","6.0100000000000001E-2",NA,"0.0874","8.7400000000000005E-2",0,563254873,138766747,"424488126","0.15",NA,NA,"0.15","6.0100000000000001E-2","Range",NA,"Not less than total of: yrs of CS times 2.15% of FAS plus yrs of non plus yrs of non CS times 1.39% of FAS;+Stipend for all members with 10+ yrs of service.Special rates can be applied",NA,"COLA","Percentage","0.03",NA,NA,"Yes",NA,NA,"No","No","No",NA,"2.5000000000000001E-2","7.4999999999999997E-2","2.75E-2","2.75% - 7.75%","Pg.No 68 & 69","Pg.No 66","RP-2014 Healthy Annuitant Table","2014","MP-2017",NA,NA,"Level percent of payroll","28 years","EAN","7.4999999999999997E-2",NA,"7.4999999999999997E-2","4 Years","7.7799999999999994E-2","0.11360000000000001",0.000533735133381396,NA,1.6756e+10,2.0935e+10,4.179e+09,"0.8","2872000000",-44400000,-13300000,NA,NA,-8e+05,NA,NA,NA,-1700000,NA,NA,NA,NA,2e+05,"-7300000",NA,"25700000",NA,NA,NA,NA,NA,NA,"-41600000",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","EAN","NA","422365685","424488126","-2122441","1.005025126508561","16756000000","20935000000","4179000000","0.8","2872000000","0.14706326079387186","NA","17492627740",0.835568556962025,NA,NA,-41600000,1160738237,9455405,"9336430",NA,1179530072,"Arkansas Teachers","Arkansas Teacher Retirement System"
"85",91,"Arkansas - Teachers' Retirement System",2019,"43646","43281","43646",48677,13033,NA,72164,133874,"7.4999999999999997E-2","3.6200000000000003E-2","3.1300000000000001E-2",NA,"7.4999999999999997E-2","7.4999999999999997E-2","21912986823","17741621773","4171365050","0.80959999999999999","3027154131",779898660,1272705661,878224467,0.147924903266183,0.1423,"447791482","430864656",16926826,0.96219931222363,"325464537","1551511422","0",13479800,251651976,"-141885632",-1287594924,60136697,"7134784",NA,NA,"0",779898660,"6.5000000000000002E-2","7.4999999999999997E-2","8.5000000000000006E-2","6858101228","4171365050","1943113576","5.3817000000000004","21131589859","325464537","1551511422","0","119427343","0","430864656","141885632","898384867","-1215006338",NA,"-1215006338","-7134784","0",NA,"17492627740","4171365050","2020","GRS","0.123","6.2600000000000003E-2","6.0400000000000002E-2",NA,"0.0874","8.7400000000000005E-2",0,572750288,141885632,"430864656","0.15",NA,NA,"0.15","6.0400000000000002E-2","Range",NA,"Not less than total of: yrs of CS times 2.15% of FAS plus yrs of non plus yrs of non CS times 1.39% of FAS;+Stipend for all members with 10+ yrs of service.Special rates can be applied",NA,"COLA","Percentage","0.03",NA,NA,"Yes",NA,NA,"No","No","No",NA,"2.5000000000000001E-2","7.4999999999999997E-2","2.75E-2","2.75% - 7.75%","Pg.No 68 & 69","Pg.No 66","RP-2014 Healthy Annuitant Table","2014","MP-2017",NA,NA,"Level percent of payroll","28 years","EAN","7.4999999999999997E-2",NA,"7.4999999999999997E-2","4 Years","7.9000000000000001E-2","5.1900000000000002E-2",0.000402149481670161,NA,1.7413e+10,2.1709e+10,4.296e+09,"0.80200000000000005","2907000000",-66100000,-8700000,NA,NA,7e+05,NA,NA,NA,33100000,NA,NA,NA,NA,-1700000,"-10300000",NA,"-70600000",NA,NA,NA,NA,NA,NA,"-123600000",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","EAN","NA","447791482","430864656","16926826","0.96219931222362998","17413000000","21709000000","4296000000","0.80200000000000005","2907000000","0.15403903749570003","NA","17741621773",0.817247306324566,NA,NA,-123600000,1205326555,9679783,"7134783",NA,1222141121,"Arkansas Teachers","Arkansas Teacher Retirement System"
"86",91,"Arkansas - Teachers' Retirement System",2020,"44012","43646","44012",50133,13338,NA,70539,134010,"7.4999999999999997E-2","3.1300000000000001E-2","2.4500000000000001E-2",NA,"7.4999999999999997E-2","7.4999999999999997E-2","22562958162","16902076224","5660881938","0.74909999999999999","3077558814",1001945189,1853810742,525529721,0.146418688068653,0.145,"450612124","446228128",4383996,0.990271020759308,"331035218","1608463162","0",14084567,251651976,"-153105134",-1305354918,246715882,"8454436",NA,NA,"0",1001945189,"6.5000000000000002E-2","7.4999999999999997E-2","8.5000000000000006E-2","8423120901","5660881938","3370051058","5.2919999999999998","21912986823","331035218","1608463162","0","-24869157","0","446228128","153105134","-165766491","-1255065793",-9592091,"-1264657884","-8454436","0",NA,"17741621773","5660881938","2023","GRS","0.1241","6.2700000000000006E-2","6.1400000000000003E-2",NA,"0.0873","8.7300000000000003E-2",0,599333262,153105134,"446228128","0.15",NA,NA,"0.15","6.1400000000000003E-2","Range",NA,"Not less than total of: yrs of CS times 2.15% of FAS plus yrs of non plus yrs of non CS times 1.39% of FAS;+Stipend for all members with 10+ yrs of service.Special rates can be applied",NA,"COLA","Percentage","0.03",NA,NA,"Yes",NA,NA,"No","No","No",NA,"2.5000000000000001E-2","7.4999999999999997E-2","2.75E-2","2.75% - 7.75%","Pg.No 68 & 69","Pg.No 66","RP-2014 Healthy Annuitant Table","2014","MP-2017",NA,NA,"Level percent of payroll","27 years","EAN","7.4999999999999997E-2",NA,"7.4999999999999997E-2","4 Years","7.3800000000000004E-2","-0.01",0.000500201033763839,NA,1.8007e+10,2.2352e+10,4.345e+09,"0.80600000000000005","2954000000",20900000,-7300000,NA,NA,-5e+05,NA,NA,NA,-9300000,NA,NA,NA,NA,-1e+06,"-12600000",NA,"-3500000",NA,NA,NA,NA,NA,NA,"-13300000",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","EAN","NA","450612124","446228128","4383996","0.99027102075930828","18007000000","22352000000","4345000000","0.80600000000000005","2954000000","0.15254303452945159","NA","16902076224",0.756177354330709,NA,NA,-13300000,1255065794,9592091,"8457862",NA,1273115747,"Arkansas Teachers","Arkansas Teacher Retirement System"
"87",91,"Arkansas - Teachers' Retirement System",2021,"44377","44012","44377",51405,13574,NA,70098,135077,"7.2499999999999995E-2","2.4500000000000001E-2","1.9199999999999998E-2",NA,"7.4999999999999997E-2","7.2499999999999995E-2","24237615544","21468772872","2768842672","0.88580000000000003","3204720806",251587499,2013491327,3356269924,0.147968174984913,0.1475,"474196689","472567147",1629542,0.996563573644016,"340401007","1655575883","0",21308241,421530877,"-168129972",-1241996087,-784429247,"7326801",NA,NA,"-4",251587499,"6.25E-2","7.2499999999999995E-2","8.2500000000000004E-2","5792963493","2768842672","259618489","5.2240000000000002","22562958162","340401007","1655575883","0","108860237","887447380","472567147","168129972","5250953451","-1317627125",NA,"-1317627125","-7326801","4",NA,"16902076224","2768842672","2023","GRS","0.13239999999999999","7.0699999999999999E-2","6.1699999999999998E-2",NA,"0.0793","7.9299999999999995E-2",0,640697119,168129972,"472567147","0.15",NA,NA,"0.15","6.1699999999999998E-2","Range",NA,"Not less than total of: yrs of CS times 2.15% of FAS plus yrs of non plus yrs of non CS times 1.39% of FAS;+Stipend for all members with 10+ yrs of service.Special rates can be applied",NA,"COLA","Percentage","0.03",NA,NA,"Yes",NA,NA,"No","No","No",NA,"2.5000000000000001E-2","7.2499999999999995E-2","2.75E-2","Education:2.75% - 5.25%, Support:2.75% - 5.75%","Pg.No 68 & 69","Pg.No 66","Pub-2010 General Healthy Retired Table","2010","MP-2020",NA,NA,"Level percent of payroll","32 years","EAN","7.2499999999999995E-2",NA,"7.2499999999999995E-2","4 Years","0.1139","0.31659999999999999",0.000341277121132329,NA,1.9343e+10,2.3987e+10,4.644e+09,"0.80600000000000005","3086000000",-687400000,-5900000,NA,NA,-4e+05,NA,NA,NA,-5.6e+07,NA,NA,NA,NA,9e+05,"-7300000",NA,"186100000",NA,NA,NA,NA,NA,NA,"-570000000",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","EAN","NA","474196689","472567147","1629542","0.99656357364401593","19343000000","23987000000","4644000000","0.80600000000000005","3086000000","0.15366062508101103","NA","21468772871",0.895017003835411,NA,NA,-5.7e+08,1308163748,9463375,"7328830",NA,1324955953,"Arkansas Teachers","Arkansas Teacher Retirement System"
"88",91,"Arkansas - Teachers' Retirement System",2022,"44742","44377","44742",52748,13986,NA,71378,138112,"7.2499999999999995E-2","1.9199999999999998E-2","3.6900000000000002E-2",NA,"7.2499999999999995E-2","7.2499999999999995E-2","24957898206","19679467252","5278430954","0.78849999999999998","3320346417",257697982,3827370394,2416736087,0.148485175665934,0.151,"493022221","501522604",-8500383,1.01724137906555,"379267685","1720782101","0",31442236,286569920,"-183315252",-1549271763,73018543,"6650604",NA,NA,"-507446092",257697982,"6.25E-2","7.2499999999999995E-2","8.2500000000000004E-2","8391000499","5278430954","2696128616","4.9505999999999997","24237615544","379267685","1720782101","0","4880583","0","501522604","183315252","-1590291257","-1384647707",NA,"-1384647707","-6650604","507446092",NA,"21468772872","5278430954","2023","GRS","0.1326","7.0499999999999993E-2","6.2100000000000002E-2",NA,"0.0795","7.9500000000000001E-2",0,684837856,183315252,"501522604","0.15",NA,NA,"0.15","6.2100000000000002E-2","Range",NA,"Not less than total of: yrs of CS times 2.15% of FAS plus yrs of non plus yrs of non CS times 1.39% of FAS;+Stipend for all members with 10+ yrs of service.Special rates can be applied",NA,"COLA","Percentage","0.03",NA,NA,"Yes",NA,NA,"No","No","No",NA,"2.5000000000000001E-2","7.2499999999999995E-2","2.75E-2","Education:2.75% - 5.25%, Support:2.75% - 5.75%","Pg.No 69 & 70","Pg.No 67","Pub-2010 General Healthy Retired Table","2010","MP-2020",NA,NA,"Level percent of payroll","26 years","EAN","7.2499999999999995E-2",NA,"7.2499999999999995E-2","4 Years","6.1199999999999997E-2","-7.4700000000000003E-2",0.00033794634350806,NA,2.0328e+10,2.4697e+10,4.369e+09,"0.82299999999999995","3199000000",217600000,-4100000,NA,NA,2e+05,NA,NA,NA,-35800000,NA,NA,NA,NA,4e+06,"-26200000",NA,"43700000",NA,NA,NA,NA,NA,NA,"199400000",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","EAN","NA","493022221","501522604","-8500383","1.0172413790655492","20328000000","24697000000","4369000000","0.82299999999999995","3199000000","0.15411760581431697","NA","19679467252",0.796836346600802,NA,NA,199400000,1374220915,10426792,"6650604",NA,1391298311,"Arkansas Teachers","Arkansas Teacher Retirement System"
"89",226,"California State Teachers Retirement System",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A Milliman Global Firm Milliman Consultants And Actuaries","0.16497000000000001",NA,NA,NA,"6.1999999999999998E-3","6.1999999999999998E-3",NA,4.457e+09,1.63e+09,"1881000000","8.2500000000000004E-2",NA,NA,NA,NA,"Single Rate",NA,NA,"2 % of final compensation for each year of credited service","Yes","Percentage","0.02",NA,NA,"No","No",NA,"Yes","No","No","Yes","3.5000000000000003E-2","0.08",NA,"4.2500000000000003E-2","Pg.no.35","Pg.no.33","Active, Retired & Beneficiary: 1999 CalSTRS","Active, Retired & Beneficiary: 1999",NA,"Active: 2 years; Retired & Beneficiary -  2 years age set back",NA,"Level percent of payroll,Open","0 Year","Entry Age Normal","0.08","No","0.08",NA,"-9.0999999999999998E-2",NA,0.00053442161006656,"No",1.07654e+11,1.09881e+11,2.227e+09,"0.98","20585000000",6.421e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.143e+09,NA,"353000000",NA,2.56e+08,NA,NA,NA,"10423000000",NA,NA,NA,NA,"250000000",NA,NA,NA,"Yes","2035000000","2335000000","-300000000","Entry Age Normal","1.1499999999999999","NA","NA","NA","NA","102225000000","93124000000","-9101000000","1.1000000000000001","18224000000","NA","0.11166593503072871","103137630000",1.10753006743697,NA,NA,1.0423e+13,3954020000,77477000,"54536000",NA,4086033000,"California Teachers","California State Teachers’ Retirement System"
"90",226,"California State Teachers Retirement System",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.019e+09,1.382e+09,"1721000000","8.2500000000000004E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Level percent of payroll,Open","29 Years",NA,NA,NA,NA,NA,"1.7000000000000001E-2","-6.0999999999999999E-2",0.000656058649560545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2498000000","2236000000","262000000","Entry Age Normal","0.9","NA","NA","NA","NA","107654000000","109881000000","2227000000","0.98","20585000000","NA","0.12135049793538985","96709460000",0.880129048698137,NA,NA,NA,4501165000,74025000,"63785000",NA,4638975000,"California Teachers","California State Teachers’ Retirement System"
"91",226,"California State Teachers Retirement System",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A Milliman Global Firm Milliman Consultants And Actuaries","0.16838",NA,NA,NA,"5.4599999999999996E-3","5.4599999999999996E-3",NA,4.465e+09,1.558e+09,"1892000000","8.2500000000000004E-2",NA,NA,NA,NA,"Single Rate",NA,NA,"2 % of final compensation for each year of credited service","Yes","Percentage","0.02",NA,NA,"No","No",NA,"Yes","No","No","Yes","3.2500000000000001E-2","0.08",NA,"4.2500000000000003E-2","Pg.no.52","Pg.no.50","Active, Retired & Beneficiary: 1999 CalSTRS","Active, Retired & Beneficiary: 1999",NA,"Active: 2 years; Retired & Beneficiary -  2 years age set back",NA,"Level percent of payroll,Open","29 Years","Entry Age Normal","0.08","No","0.08","3 Years","2.3E-2","3.7999999999999999E-2",0.000727045066696287,"No",1.08667e+11,1.31777e+11,2.311e+10,"0.82","23862000000",1.2476e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.982e+09,NA,"655000000","218000000",1.29e+08,NA,NA,NA,"20267000000",NA,NA,NA,NA,"4807000000",NA,NA,NA,"Yes","2545000000","2321000000","224000000","Entry Age Normal","0.91","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"100372328000",NA,NA,NA,2.0267e+10,4950115000,79513000,"72749000",NA,5102377000,"California Teachers","California State Teachers’ Retirement System"
"92",226,"California State Teachers Retirement System",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A Milliman Global Firm Milliman Consultants And Actuaries","0.16827",NA,NA,NA,"6.7200000000000003E-3","6.7200000000000003E-3",NA,4.108e+09,1.641e+09,"1918000000","8.2500000000000004E-2",NA,NA,NA,NA,"Single Rate",NA,NA,"2 % of final compensation for each year of credited service","Yes","Percentage","0.02",NA,NA,"No","No",NA,"Yes","No","No","Yes","3.2500000000000001E-2","0.08",NA,"4.2500000000000003E-2","Pg.no.51","Pg.no.49","Active, Retired & Beneficiary: 1999 CalSTRS","Active, Retired & Beneficiary: 1999",NA,"Active: 2 years; Retired & Beneficiary -  2 years age set back",NA,"Level percent of payroll,Open","Not Amortizable","Entry Age Normal","0.08","No","0.08","3 Years","6.5000000000000002E-2","0.16600000000000001",0.000825901682555023,"No",1.14094e+11,1.38254e+11,2.416e+10,"0.83","22591000000",1.766e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.395e+09,NA,"167000000","71000000",1.84e+08,NA,NA,NA,"-1032000000",NA,NA,NA,NA,"175000000",NA,NA,NA,"Yes","3539000000","2367000000","1172000000","Entry Age Normal","0.67","NA","NA","NA","NA","108667000000","131777000000","23110000000","0.82","23862000000","NA","0.14831112228648061","116061289000",0.880740106391859,NA,NA,NA,5545531000,82456000,"94767000",NA,5722754000,"California Teachers","California State Teachers’ Retirement System"
"93",226,"California State Teachers Retirement System",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A Milliman Global Firm Milliman Consultants And Actuaries","0.16829",NA,NA,NA,"7.3800000000000003E-3","7.3800000000000003E-3",NA,4.972e+09,1.748e+09,"2005000000","8.2500000000000004E-2",NA,NA,NA,NA,"Single Rate",NA,NA,"2 % of final compensation for each year of credited service","Yes","Percentage","0.02",NA,NA,"No","No",NA,"Yes","No","No","Yes","3.2500000000000001E-2","0.08",NA,"4.2500000000000003E-2","Pg.no.52","Pg.no.50","Active, Retired & Beneficiary: 1999 CalSTRS","Active, Retired & Beneficiary: 1999",NA,"Active: 2 years; Retired & Beneficiary -  2 years age set back",NA,"Level percent of payroll,Open","Not amortizable based on current statutory contribution rates","Entry Age Normal","0.08","No","0.08","3 Years","8.3000000000000004E-2","0.123",0.000735486013903058,"No",1.21882e+11,1.42193e+11,2.0311e+10,"0.86","23257000000",-9.29e+08,1e+08,NA,NA,NA,7.5e+07,-10000000,NA,-4e+07,NA,NA,NA,NA,NA,"116000000",-5.666e+09,NA,"207000000","115000000",-3.44e+08,NA,NA,NA,"-5877000000",NA,NA,NA,"18000000","671000000",NA,NA,-1.9e+08,"Yes","3709000000","2597000000","1112000000","Entry Age Normal","0.7","NA","NA","NA","NA","114094000000","134677000000","20583000000","0.85","22591000000","NA","0.16418042583329645","129523633000",0.96173535941549,NA,NA,-5.877e+09,6133873000,87969000,"94662000",NA,6316504000,"California Teachers","California State Teachers’ Retirement System"
"94",226,"California State Teachers Retirement System",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A Milliman Global Firm Milliman Consultants And Actuaries","0.16819999999999999",NA,NA,NA,"8.3599999999999994E-3","8.3599999999999994E-3",NA,4.739e+09,1.626e+09,"2094000000","8.2500000000000004E-2",NA,NA,NA,NA,"Single Rate",NA,NA,"2 % of final compensation for each year of credited service","Yes","Percentage","0.02",NA,NA,"No","No",NA,"Yes","No","No","Yes","3.2500000000000001E-2","0.08",NA,"4.2500000000000003E-2","Pg.no.51","Pg.no.49","Active, Retired & Beneficiary: 1999 CalSTRS","Active, Retired & Beneficiary: 1999",NA,"Active: 2 years; Retired & Beneficiary -  2 years age set back",NA,"Level percent of payroll,Open","Not amortizable based on current statutory contribution rates","Entry Age Normal","0.08","No","0.08","3 Years","9.7000000000000003E-2","0.125",0.000670509016206346,"No",1.31237e+11,1.50872e+11,1.9635e+10,"0.87","24240000000",-2.857e+09,6.6e+07,NA,NA,NA,6e+07,-7000000,NA,-8.5e+07,NA,NA,NA,NA,NA,"18000000",-6.9e+08,NA,"170000000","103000000",-3e+07,NA,NA,NA,"-2483000000",NA,NA,NA,NA,"812000000",NA,NA,-4.3e+07,"Yes","3821000000","2440000000","1381000000","Entry Age Normal","0.64","NA","NA","NA","NA","121882000000","142193000000","20311000000","0.86","23257000000","NA","0.16429462097433031","144212376000",1.0142016554964,NA,NA,-2.483e+09,6649007000,97453000,"95611000",NA,6842071000,"California Teachers","California State Teachers’ Retirement System"
